day,run_id,n_classes,class_size_cap,n_students,n_teachers,teacher_time_budget,alpha,forgetting,n_days,seed,teacher_skill_mean,teacher_skill_sd,inc_c0,inc_c_class,inc_c_B,base_loss,max_loss,agency_amp_min,agency_amp_max,beta_success,gamma_failure,success_eps,K_mean,K_p10,K_p50,K_p90,A_mean,A_p10,A_p50,A_p90,incidents_total,time_lost_mean
82,1,10,12,120,10,30.0,0.05,0.002,90,12004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9649802887990027,0.9561080642545811,0.9652179779038554,0.972223937894799,0.3491313391463379,0.12591234760328193,0.34109923520291696,0.5713005038987384,32,0.128
83,1,10,12,120,10,30.0,0.05,0.002,90,12004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9651756025487914,0.9562604133116519,0.9655935674297331,0.9724430437958542,0.3491313391463379,0.12591234760328193,0.34109923520291696,0.5713005038987384,18,0.07200000000000001
84,1,10,12,120,10,30.0,0.05,0.002,90,12004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9653700623183556,0.9568489404471064,0.9658658406285083,0.9728347632074744,0.3491313391463379,0.12591234760328193,0.34109923520291696,0.5713005038987384,17,0.068
85,1,10,12,120,10,30.0,0.05,0.002,90,12004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9654803403669573,0.9571323177721329,0.9659556027822274,0.9727973948864735,0.3491313391463379,0.12591234760328193,0.34109923520291696,0.5713005038987384,25,0.1
86,1,10,12,120,10,30.0,0.05,0.002,90,12004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9656276714252936,0.9575178291101201,0.966262862737893,0.9725546750774064,0.3491313391463379,0.12591234760328193,0.34109923520291696,0.5713005038987384,20,0.08
87,1,10,12,120,10,30.0,0.05,0.002,90,12004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.965838075833238,0.9577987254856605,0.9665274111908283,0.9722418717930013,0.3491313391463379,0.12591234760328193,0.34109923520291696,0.5713005038987384,13,0.052000000000000005
88,1,10,12,120,10,30.0,0.05,0.002,90,12004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.965994554591002,0.9581730808025868,0.9667522993350888,0.9722079280170076,0.3491313391463379,0.12591234760328193,0.34109923520291696,0.5713005038987384,17,0.068
89,1,10,12,120,10,30.0,0.05,0.002,90,12004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9661507076657686,0.9584301996553213,0.9670658560093488,0.9723909476642744,0.3491313391463379,0.12591234760328193,0.34109923520291696,0.5713005038987384,16,0.06400000000000002
90,1,10,12,120,10,30.0,0.05,0.002,90,12004,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9662521267537596,0.9587646848678648,0.9671208567659064,0.9725178264777992,0.3491313391463379,0.12591234760328193,0.34109923520291696,0.5713005038987384,21,0.08400000000000002
1,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.3981979313808885,0.17826396976278758,0.3759448123920549,0.6817155408347612,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,20,0.08
2,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.43390225393826953,0.22447669891110464,0.41651474142749934,0.7019290512974498,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,17,0.068
3,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.4664271313361077,0.27878538184444684,0.4460936707856009,0.7178246890215151,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,23,0.092
4,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.49662180521730015,0.3220809450051505,0.47462375307413573,0.7341707264398561,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,26,0.104
5,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.5257249369143099,0.3613918830185346,0.5081139547790414,0.7478792839226147,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,22,0.08800000000000001
6,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.5528625239369198,0.39826938981342397,0.5312311559452323,0.7656414375231626,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,22,0.08800000000000001
7,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.5791743447819642,0.43138856247270585,0.5588305680800527,0.7796420808351487,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,14,0.05600000000000001
8,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.6037247939523965,0.46637484847835786,0.5860780154612972,0.7922773945620529,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,15,0.05999999999999999
9,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.6262010080930274,0.4937011745491508,0.6085182892720105,0.8032970275585926,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,20,0.08000000000000002
10,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.6476823541271367,0.5215496115078535,0.6316783396509846,0.8141246550998672,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,15,0.05999999999999999
11,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.6670918213298597,0.5475324601469095,0.6529307889849603,0.8231433403880264,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,22,0.08800000000000002
12,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.6860201783126582,0.5691238170838404,0.6747686349407703,0.832917601747396,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,14,0.05600000000000001
13,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.7036440220325166,0.5932715319528717,0.6939581290695556,0.8406695145448743,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,16,0.06400000000000002
14,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.7200735483987567,0.6139083566882534,0.7119384470586688,0.8491200460122779,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,17,0.068
15,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.7352164265775867,0.6300615825763838,0.7265837237554477,0.8553614229633474,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,21,0.08400000000000002
16,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.7494359376648316,0.6471372800642471,0.740479403646784,0.8608403530262553,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,21,0.08400000000000002
17,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.7626019059021589,0.6657825152384023,0.7546008776878737,0.8671047149759447,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,21,0.08399999999999999
18,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.7747910616198328,0.6840757155533693,0.7681431588456227,0.8751116866564348,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,24,0.096
19,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.7867692829896306,0.7030569845516806,0.7826990322852704,0.882002011269059,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,16,0.06399999999999999
20,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.7974000380354311,0.7177110954867655,0.7931444465833226,0.8886253185681873,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,27,0.10800000000000001
21,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8080422542143666,0.7343297297204893,0.8053409486028902,0.8963895350499955,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,15,0.05999999999999999
22,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8178918202790987,0.748226374579125,0.8157810215548921,0.903749865270378,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,17,0.068
23,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8267432352849059,0.7614356293624296,0.825768252321943,0.908867938331121,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,25,0.1
24,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.835131758652926,0.7722918563738285,0.8344717208267907,0.9141646483843809,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,24,0.096
25,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.843149410728415,0.7836641029557262,0.8427214776418477,0.9172699584150936,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,21,0.08400000000000002
26,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8508429161254983,0.7928057038637272,0.8501734470280359,0.9211804410427111,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,15,0.060000000000000005
27,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.858025434561301,0.804368479506574,0.8578566564431798,0.9244533553136326,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,16,0.064
28,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8648821467478113,0.8120869912199,0.8661817683768416,0.9281741209043548,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,13,0.052000000000000005
29,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8711055779665583,0.8198544474744488,0.8721204400693423,0.9299232277843016,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,19,0.07600000000000001
30,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8770915930809134,0.8270941809924961,0.8768488066273583,0.9320178524264237,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,15,0.06000000000000001
31,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8827913297383662,0.8320218394005722,0.8822344293807074,0.934570408964279,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,12,0.048000000000000015
32,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8878957873665182,0.8385091890039099,0.8868483595168438,0.9368331388937728,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,20,0.08000000000000002
33,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8929398927286424,0.8456961005243251,0.891701207753063,0.9393122887236354,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,12,0.048000000000000015
34,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.8973758429103583,0.8508003191927743,0.8962139953633359,0.9413566239056153,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,21,0.084
35,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.901699695265742,0.856863658421976,0.9013517702215064,0.9434229013284345,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,14,0.05600000000000001
36,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9055764695020992,0.8624860093699068,0.905905133871147,0.9450838378360419,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,22,0.08800000000000001
37,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.909447516824991,0.8700339222481375,0.9098806872302316,0.9467988741338159,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,13,0.052000000000000005
38,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9128896844272887,0.8753064755237234,0.913809453193341,0.9487926190561203,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,20,0.08000000000000002
39,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9160628774824031,0.8797866387254377,0.917461399320219,0.9505092714245621,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,23,0.09200000000000001
40,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9190165554733591,0.8837334987286107,0.9202457131053389,0.9517474356011036,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,25,0.1
41,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9219590201886884,0.8885823628758951,0.9233271801992713,0.9528933031207014,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,18,0.07200000000000001
42,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9245867915496768,0.8922082187127274,0.9255007090710357,0.9541087146349672,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,24,0.09600000000000003
43,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9270651583728108,0.8960727775122891,0.9285880048580406,0.9546456102634048,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,23,0.092
44,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9295592794625475,0.8991501567267315,0.9311259774098644,0.9561041906099547,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,15,0.05999999999999999
45,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9317289930693616,0.9021107171133308,0.9337524881174208,0.957620748946254,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,26,0.10400000000000002
46,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9337954817059267,0.9046620677202298,0.9361813841200461,0.9586479759632082,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,23,0.092
47,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9357866303243629,0.9077513505482938,0.9383232356665914,0.9586021128972303,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,21,0.08400000000000002
48,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9377502934579354,0.9096724363640876,0.9402727727537457,0.9587371740756888,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,14,0.05599999999999999
49,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9395145863073698,0.9123455797472878,0.9418271623787704,0.9603318599040962,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,19,0.076
50,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9411653383917077,0.915122345706548,0.9436064306846212,0.9612920641131864,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,19,0.076
51,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9427396164224877,0.9179852845829214,0.9452653498418435,0.9615211539421651,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,18,0.07200000000000001
52,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9442256028599441,0.9208585705178824,0.94678406075214,0.9621033497342597,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,18,0.072
53,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9455706523744908,0.9227419331205656,0.9482098624108439,0.9633196155836375,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,21,0.084
54,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9468448466629616,0.9252822117499239,0.9492214652184382,0.9639893808187051,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,20,0.08000000000000002
55,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9479951853941538,0.9269161766971187,0.9506312403720074,0.9644022434274278,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,23,0.09200000000000001
56,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.949135407629125,0.9294889699946789,0.9514586433237696,0.9653496115097198,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,20,0.08
57,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9501880381300912,0.9312744012128652,0.9526896080000543,0.9654808816679614,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,22,0.08800000000000001
58,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9512434461757001,0.9333447959362545,0.9536854009604745,0.9659427734043659,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,16,0.064
59,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9522032842225179,0.9346384201691156,0.9542801302124871,0.9666222890471678,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,19,0.07600000000000001
60,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.953115354859025,0.9360194079741693,0.9549940403266013,0.9668397462380806,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,18,0.07200000000000001
61,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9538567043342362,0.9371036783133354,0.9556151998097546,0.9669598681781261,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,27,0.10800000000000001
62,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9547013886180912,0.9385059813545688,0.9566350757986182,0.9673163981192638,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,15,0.06000000000000001
63,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9555014313768597,0.9398110786206495,0.957115537180333,0.9676180704551693,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,14,0.05599999999999999
64,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.956122276264048,0.940672072332102,0.9575550340573584,0.9680648274100115,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,25,0.1
65,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.956772896457849,0.9421195561517406,0.9581947682013409,0.968372963018891,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,20,0.08000000000000002
66,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9574101021596261,0.9434089396427352,0.958843507809022,0.9685367478034992,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,18,0.07200000000000001
67,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9580116091168774,0.9446687209523532,0.959475883143293,0.9689581956606855,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,18,0.07200000000000001
68,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9586190807939623,0.9458665820793708,0.960226914473433,0.9693074167930338,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,14,0.05600000000000001
69,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9591712249322739,0.9469465077374132,0.9605191957908283,0.9699065568134477,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,16,0.064
70,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9596190156963543,0.9477721249095643,0.9607013900775954,0.9700733380309439,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,22,0.088
71,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9600250924517845,0.9482469589647288,0.960846728832981,0.9700605600902424,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,24,0.09600000000000003
72,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9605009682611062,0.9491339571809839,0.9612578620735344,0.970081035034377,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,15,0.06000000000000001
73,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9608857316945951,0.9498890822545456,0.9616053833429689,0.9700654240222745,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,21,0.084
74,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9613046039642963,0.9506385594506807,0.9619860931852109,0.9701547209829522,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,15,0.05999999999999999
75,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9616084503497959,0.9510995780434326,0.9623055478077023,0.9706531024391707,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,24,0.09600000000000002
76,2,10,12,120,10,30.0,0.05,0.002,90,12005,0.8,0.1,-2.7,0.05,1.0,0.04,0.8,0.5,1.0,0.01,0.006,1e-06,0.9619792002156682,0.9516327885259505,0.9624435952448689,0.9706206968127523,0.34334462049452924,0.10646908245256087,0.3308778969613843,0.5921452661005306,16,0.06400000000000002
